OrderID,OrderDate,DeliveryDate,CustomerID,ProductID,LogisticsProvider,ShippingCost_EUR,IsReturned,ReturnReason
ORD-000279,2023-11-04,2023-11-14,dd0fe71671a0,PRD-0009,Hermes,4.88,0,
ORD-000280,2023-02-12,2023-02-15,30ab010147f1,PRD-0050,DPD,6.57,0,
ORD-000281,2023-08-18,2023-08-19,6ff587083847,PRD-0028,DPD,5.57,0,
ORD-000282,2023-03-12,2023-03-14,9e4cc83219db,PRD-0011,DHL,4.4,0,
ORD-000283,2023-10-13,2023-10-22,c0aa67bccdba,PRD-0034,Hermes,6.0,1,Zu spät geliefert
ORD-000284,2023-12-27,2023-12-30,d649fbca3585,PRD-0035,DHL,5.87,0,
ORD-000285,2023-01-03,2023-01-06,1b26cbe1582a,PRD-0010,DHL,7.11,0,
ORD-000286,2023-04-28,2023-04-29,7c91be984130,PRD-0037,DHL,6.1,1,Gefällt nicht
ORD-000287,2023-10-27,2023-10-30,bb3934db10be,PRD-0037,Hermes,6.01,0,
ORD-000288,2023-07-30,2023-08-08,f2120a709999,PRD-0042,Hermes,3.79,1,Zu spät geliefert
ORD-000289,2023-07-07,2023-07-09,2282d30985a3,PRD-0011,Hermes,4.75,1,Passt nicht
ORD-000290,2023-07-11,2023-07-13,27a4a8527b3f,PRD-0021,DPD,4.02,0,
ORD-000291,2023-01-17,2023-01-18,a5c98f280d1f,PRD-0033,DPD,3.99,1,Gefällt nicht
ORD-000292,2023-06-17,2023-06-18,4061551d8f3a,PRD-0016,DHL,6.96,1,Zu spät geliefert
ORD-000293,2023-07-11,2023-07-13,ab5a82deb9ec,PRD-0016,DHL,6.38,0,
ORD-000294,2023-09-04,2023-09-06,723a77d2c86b,PRD-0049,DHL,5.37,0,
ORD-000295,2023-05-29,2023-06-06,688d8e5662ef,PRD-0020,Hermes,7.37,0,
ORD-000296,2023-11-19,2023-11-27,a8023688433d,PRD-0038,Hermes,6.87,0,
ORD-000297,2023-08-12,2023-08-19,4705fbb31f62,PRD-0031,Hermes,7.03,0,
ORD-000298,2023-03-19,2023-03-25,27b8a7474688,PRD-0024,Hermes,4.28,0,
ORD-000299,2023-03-23,2023-03-25,cd71aeb76816,PRD-0019,DHL,6.56,0,
ORD-000300,2023-12-09,2023-12-12,0090a09fd83c,PRD-0040,DPD,5.08,1,Passt nicht
ORD-000301,2023-04-02,2023-04-04,4cf5896cdd88,PRD-0022,DPD,4.3,0,
ORD-000302,2023-10-22,2023-10-23,10026dbd2d64,PRD-0026,DPD,6.35,1,Gefällt nicht
ORD-000303,2023-03-08,2023-03-10,3f102afad00d,PRD-0031,DPD,4.81,1,Passt nicht
ORD-000304,2023-08-17,2023-08-19,fb5a43004a03,PRD-0021,DHL,6.46,0,
ORD-000305,2023-08-17,2023-08-20,c957b337cc41,PRD-0038,Hermes,6.33,0,
ORD-000306,2023-08-05,2023-08-07,c957b337cc41,PRD-0031,DHL,7.42,1,Passt nicht
ORD-000307,2023-06-16,2023-06-19,229ff9dd7ffe,PRD-0020,DPD,5.89,0,
ORD-000308,2023-05-18,2023-05-21,c4c7cda08897,PRD-0042,DPD,5.83,1,Passt nicht
ORD-000309,2023-02-07,2023-02-10,d7e301b5cd6f,PRD-0034,DPD,6.86,0,
ORD-000310,2023-05-20,2023-05-21,e7e66c1e9fe0,PRD-0044,DHL,6.3,0,
ORD-000311,2023-12-05,2023-12-07,3edb3b945be0,PRD-0002,Hermes,4.32,0,
ORD-000312,2023-08-28,2023-08-30,a5db8e85ae4a,PRD-0050,DPD,6.44,0,
ORD-000313,2023-01-23,2023-01-26,886e21a9b6c8,PRD-0046,DHL,4.8,0,
ORD-000314,2023-03-06,2023-03-08,0c686f54405d,PRD-0031,DPD,5.34,1,Passt nicht
ORD-000315,2023-05-13,2023-05-15,034194b44a36,PRD-0022,DPD,6.97,0,
ORD-000316,2023-07-01,2023-07-03,817685a6fc07,PRD-0042,DPD,4.27,0,
ORD-000317,2023-10-06,2023-10-08,61723dab929d,PRD-0018,DPD,7.39,0,
ORD-000318,2023-07-30,2023-08-09,c729e129bdce,PRD-0050,Hermes,4.9,1,Zu spät geliefert
ORD-000319,2023-09-16,2023-09-26,67c33c684bbe,PRD-0047,Hermes,7.42,0,
ORD-000320,2023-04-23,2023-04-25,aaa6ae316d32,PRD-0023,DHL,4.89,1,Passt nicht
ORD-000321,2023-06-18,2023-06-21,4156cfc49b85,PRD-0042,Hermes,7.23,1,Gefällt nicht
ORD-000322,2023-04-17,2023-04-18,a86478876429,PRD-0018,DHL,5.85,0,
ORD-000323,2023-01-23,2023-01-26,b0ba10a7453d,PRD-0004,DPD,3.71,1,Passt nicht
ORD-000324,2023-12-10,2023-12-12,6e42767fcc55,PRD-0022,DPD,3.52,1,Passt nicht
ORD-000325,2023-07-21,2023-07-24,77b851aa0932,PRD-0011,Hermes,5.41,0,
ORD-000326,2023-05-10,2023-05-16,b298bc334963,PRD-0049,Hermes,3.86,0,
ORD-000327,2023-09-05,2023-09-08,181e7a971de3,PRD-0015,DPD,7.25,0,
ORD-000328,2023-07-15,2023-07-16,0d409b8b3b80,PRD-0012,Hermes,6.65,1,Zu spät geliefert
ORD-000329,2023-11-02,2023-11-11,52c6914ee471,PRD-0048,Hermes,7.21,0,
ORD-000330,2023-11-01,2023-11-04,98eece5c9037,PRD-0019,Hermes,7.25,0,
ORD-000331,2023-05-20,2023-05-26,e9c2bd64e52f,PRD-0033,Hermes,6.09,1,Gefällt nicht
ORD-000332,2023-10-13,2023-10-16,27a4a8527b3f,PRD-0012,DHL,4.68,0,
ORD-000333,2023-07-24,2023-07-25,9cc2ce1d1e58,PRD-0049,DHL,6.05,0,
ORD-000334,2023-07-25,2023-07-27,5bdcbeb00ad0,PRD-0028,DPD,4.24,1,Passt nicht
ORD-000335,2023-03-16,2023-03-24,d83e23745063,PRD-0031,Hermes,6.52,1,Zu spät geliefert
ORD-000336,2023-11-19,2023-11-22,8c8ee8a9a9ef,PRD-0022,Hermes,6.27,1,Gefällt nicht
ORD-000337,2023-10-14,2023-10-16,886e21a9b6c8,PRD-0043,DHL,6.24,1,Gefällt nicht
ORD-000338,2023-07-30,2023-08-08,e986319c1339,PRD-0046,Hermes,4.38,0,
ORD-000339,2023-03-08,2023-03-09,452041c8dc89,PRD-0009,Hermes,4.99,0,
ORD-000340,2023-10-28,2023-10-31,e6067ab49e7c,PRD-0036,Hermes,6.55,0,
ORD-000341,2023-05-05,2023-05-06,ff522d29d602,PRD-0049,DPD,5.61,0,
ORD-000342,2023-09-29,2023-09-30,0bb12f59fd75,PRD-0005,DPD,5.79,1,Passt nicht
ORD-000343,2023-06-19,2023-06-22,e813fca4c6e1,PRD-0011,Hermes,6.37,0,
ORD-000344,2023-10-03,2023-10-05,a2f29650a4e0,PRD-0006,DPD,5.31,0,
ORD-000345,2023-11-05,2023-11-15,c5c12a05c748,PRD-0027,Hermes,4.73,0,
ORD-000346,2023-07-05,2023-07-06,00dc5e3ff9c4,PRD-0026,Hermes,3.68,0,
ORD-000347,2023-02-22,2023-02-25,15ce055c280c,PRD-0045,DHL,7.24,0,
ORD-000348,2023-06-07,2023-06-09,72e988d8eb56,PRD-0031,DHL,6.58,0,
ORD-000349,2023-11-03,2023-11-06,0af3a7a56720,PRD-0042,DPD,5.0,0,
ORD-000350,2023-03-08,2023-03-18,d27e485fd6fd,PRD-0025,Hermes,6.94,1,Zu spät geliefert
ORD-000351,2023-01-07,2023-01-09,64729909cc49,PRD-0012,DPD,6.41,0,
ORD-000352,2023-10-15,2023-10-17,e0ff769390ed,PRD-0001,DHL,6.38,0,
ORD-000353,2023-07-17,2023-07-24,17ac3876fd87,PRD-0035,Hermes,4.25,1,Zu spät geliefert
ORD-000354,2023-04-14,2023-04-15,a3d1bc8c2ba2,PRD-0047,DHL,5.18,0,
ORD-000355,2023-06-04,2023-06-05,0af3a7a56720,PRD-0002,DHL,3.63,1,Falscher Artikel
ORD-000356,2023-07-07,2023-07-08,194874bc22cc,PRD-0044,DPD,3.68,0,
ORD-000357,2023-02-18,2023-02-19,1873ed8a8f12,PRD-0015,DPD,6.6,0,
ORD-000358,2023-09-13,2023-09-14,d83e23745063,PRD-0033,Hermes,4.78,0,
ORD-000359,2023-08-15,2023-08-17,194874bc22cc,PRD-0050,DPD,7.44,1,Passt nicht
ORD-000360,2023-10-30,2023-11-09,8eeb91c26b66,PRD-0015,Hermes,7.02,0,
ORD-000361,2023-03-07,2023-03-10,078cf7c2e76f,PRD-0012,DPD,5.48,0,
ORD-000362,2023-05-21,2023-05-24,18c4413200a1,PRD-0023,DPD,5.6,0,
ORD-000363,2023-04-29,2023-05-05,637ccb709f55,PRD-0027,Hermes,5.39,0,
ORD-000364,2023-12-25,2024-01-04,7ade2c1e0157,PRD-0015,Hermes,5.75,0,
ORD-000365,2023-03-26,2023-03-29,f62642695f24,PRD-0027,DPD,4.47,0,
ORD-000366,2023-12-01,2023-12-02,0b4881f54699,PRD-0022,DPD,6.89,0,
ORD-000367,2023-10-30,2023-10-31,a9617bd36564,PRD-0035,DPD,6.19,1,Zu spät geliefert
ORD-000368,2023-09-05,2023-09-06,2493564c4baa,PRD-0003,DHL,5.85,0,
ORD-000369,2023-12-06,2023-12-08,beeaa327b024,PRD-0036,DHL,7.13,0,
ORD-000370,2023-05-04,2023-05-05,38424fe833d6,PRD-0001,DHL,3.97,0,
ORD-000371,2023-10-14,2023-10-17,d7502d19f435,PRD-0031,DHL,4.32,0,
ORD-000372,2023-05-25,2023-05-27,270e3dbaa894,PRD-0016,DPD,5.02,0,
ORD-000373,2023-02-01,2023-02-11,c4a39151ab7a,PRD-0042,Hermes,5.36,0,
ORD-000374,2023-11-02,2023-11-04,7acac7cb4f65,PRD-0047,Hermes,5.16,0,
ORD-000375,2023-08-16,2023-08-17,3f37d071d051,PRD-0015,DPD,4.68,1,Gefällt nicht
ORD-000376,2023-06-02,2023-06-04,9b6eada5ad31,PRD-0022,DHL,4.48,0,
ORD-000377,2023-03-07,2023-03-09,77b851aa0932,PRD-0042,DPD,7.37,1,Gefällt nicht
ORD-000378,2023-08-04,2023-08-12,3a4982af4066,PRD-0048,Hermes,6.38,1,Zu spät geliefert
ORD-000379,2023-03-03,2023-03-06,a2f29650a4e0,PRD-0012,DPD,5.6,0,
ORD-000380,2023-03-09,2023-03-10,835be6799755,PRD-0005,DPD,5.15,0,
ORD-000381,2023-03-13,2023-03-14,f539e0e6728a,PRD-0041,DHL,3.54,0,
ORD-000382,2023-12-04,2023-12-05,e6638b0be48a,PRD-0030,Hermes,5.97,0,
ORD-000383,2023-05-17,2023-05-26,5fa3180aa5f5,PRD-0043,Hermes,3.57,1,Zu spät geliefert
ORD-000384,2023-01-04,2023-01-06,d0fbc5dd9ca1,PRD-0018,DPD,6.72,1,Zu spät geliefert
ORD-000385,2023-10-21,2023-10-22,094eac2625f3,PRD-0012,DHL,4.46,0,
ORD-000386,2023-02-11,2023-02-20,faa2f6f03cc1,PRD-0034,Hermes,7.34,1,Zu spät geliefert
ORD-000387,2023-07-27,2023-07-30,e122976f0144,PRD-0037,DHL,6.11,1,Passt nicht
ORD-000388,2023-03-13,2023-03-14,990779cf8869,PRD-0042,DHL,5.01,0,
ORD-000389,2023-05-17,2023-05-18,c061d6ecb41c,PRD-0004,DPD,3.83,0,
ORD-000390,2023-10-11,2023-10-13,f0ae84fe65c4,PRD-0028,DPD,6.93,0,
ORD-000391,2023-11-06,2023-11-07,469278a0c2d3,PRD-0034,DHL,6.97,0,
ORD-000392,2023-09-15,2023-09-21,31becad38df2,PRD-0037,Hermes,4.62,0,
ORD-000393,2023-12-29,2023-12-30,640a49a29fe1,PRD-0037,DPD,3.56,1,Gefällt nicht
ORD-000394,2023-09-04,2023-09-07,04c68ecc66da,PRD-0038,DHL,7.22,0,
ORD-000395,2023-06-07,2023-06-08,c957b337cc41,PRD-0011,DPD,6.9,0,
ORD-000396,2023-03-07,2023-03-09,5a8903a18ef6,PRD-0035,Hermes,7.45,0,
ORD-000397,2023-10-21,2023-10-24,0963f40945fa,PRD-0006,DPD,3.71,0,
ORD-000398,2023-12-09,2023-12-11,be656dd918f8,PRD-0015,DHL,5.96,0,
ORD-000399,2023-04-27,2023-04-28,cac190493a6d,PRD-0026,Hermes,5.3,0,
ORD-000400,2023-06-23,2023-06-25,35664c9c3f85,PRD-0023,DPD,6.22,0,
ORD-000401,2023-03-08,2023-03-11,33c93562f478,PRD-0025,DHL,4.49,0,
ORD-000402,2023-08-03,2023-08-09,dd0fe71671a0,PRD-0006,Hermes,4.77,0,
ORD-000403,2023-06-09,2023-06-11,8761265dcb91,PRD-0006,DHL,6.55,0,
ORD-000404,2023-03-15,2023-03-16,9124aad31df2,PRD-0009,DHL,5.73,0,
ORD-000405,2023-08-17,2023-08-18,8afbf7870b9f,PRD-0027,DHL,3.87,1,Falscher Artikel
ORD-000406,2023-10-23,2023-10-31,194874bc22cc,PRD-0021,Hermes,6.4,0,
ORD-000407,2023-04-08,2023-04-11,28e03e79c223,PRD-0016,DPD,5.02,0,
ORD-000408,2023-12-09,2023-12-11,a8ac0b2e1350,PRD-0018,Hermes,4.6,1,Zu spät geliefert
ORD-000409,2023-03-12,2023-03-14,c957b337cc41,PRD-0031,DHL,6.38,1,Passt nicht
ORD-000410,2023-09-08,2023-09-09,7d378c11ec5f,PRD-0039,DPD,4.04,0,
ORD-000411,2023-01-05,2023-01-14,6dcf47721286,PRD-0026,Hermes,5.22,0,
ORD-000412,2023-02-05,2023-02-06,8b9804a18cf9,PRD-0042,DPD,5.42,1,Passt nicht
ORD-000413,2023-11-27,2023-11-29,df2618f77ad2,PRD-0026,Hermes,7.37,0,
ORD-000414,2023-03-07,2023-03-16,0ecc199bf319,PRD-0016,Hermes,7.23,0,
ORD-000415,2023-11-04,2023-11-05,b298bc334963,PRD-0038,DPD,5.7,0,
ORD-000416,2023-03-05,2023-03-14,e263a7a78454,PRD-0047,Hermes,3.78,0,
ORD-000417,2023-04-06,2023-04-08,b0c234dacd05,PRD-0027,DPD,4.71,0,
ORD-000418,2023-12-25,2023-12-28,582d0ec0ec5c,PRD-0043,DHL,5.01,0,
ORD-000419,2023-04-17,2023-04-20,977a97380535,PRD-0039,Hermes,7.18,0,
ORD-000420,2023-02-03,2023-02-04,653ad0b2bb63,PRD-0027,DPD,4.94,0,
ORD-000421,2023-04-22,2023-04-25,b342d2731d1f,PRD-0035,DPD,3.94,0,
ORD-000422,2023-08-10,2023-08-12,91b12e4eb82c,PRD-0043,DPD,5.75,1,Passt nicht
ORD-000423,2023-08-11,2023-08-13,7515db680360,PRD-0044,DPD,4.83,0,
ORD-000424,2023-03-09,2023-03-10,c75dc8ce2d98,PRD-0028,DHL,5.54,1,Gefällt nicht
ORD-000425,2023-08-19,2023-08-22,2cbe3b1bcb0f,PRD-0036,DPD,5.28,0,
ORD-000426,2023-01-05,2023-01-08,12647114a0f8,PRD-0030,DPD,4.1,0,
ORD-000427,2023-11-03,2023-11-05,690e733c2dab,PRD-0031,DHL,7.35,0,
ORD-000428,2023-01-06,2023-01-08,404ff6a33ad1,PRD-0047,DHL,5.32,0,
ORD-000429,2023-08-24,2023-08-26,69ccd9caa9d8,PRD-0034,Hermes,6.29,0,
ORD-000430,2023-09-30,2023-10-01,a7993303b392,PRD-0005,Hermes,6.09,1,Gefällt nicht
ORD-000431,2023-09-12,2023-09-13,5a8903a18ef6,PRD-0011,DPD,5.71,0,
ORD-000432,2023-06-12,2023-06-21,d92233347019,PRD-0036,Hermes,4.25,0,
ORD-000433,2023-06-03,2023-06-04,091f24ee1b41,PRD-0028,Hermes,5.3,0,
ORD-000434,2023-03-08,2023-03-11,9a1e75b4505b,PRD-0025,DHL,4.61,0,
ORD-000435,2023-11-19,2023-11-20,d0f9e20b6ac8,PRD-0005,DPD,5.65,0,
ORD-000436,2023-09-27,2023-09-29,cfcb6acdefc1,PRD-0021,DHL,5.61,1,Zu spät geliefert
ORD-000437,2023-06-22,2023-06-24,18961c2b26b0,PRD-0021,DPD,5.85,0,
ORD-000438,2023-01-16,2023-01-25,edeb51cf4ea1,PRD-0023,Hermes,5.86,0,
ORD-000439,2023-02-22,2023-02-27,4705fbb31f62,PRD-0009,Hermes,6.27,0,
ORD-000440,2023-06-09,2023-06-19,d33a78d74e4f,PRD-0025,Hermes,5.45,0,
ORD-000441,2023-06-04,2023-06-05,ef585dfe39ff,PRD-0045,DPD,5.46,0,
ORD-000442,2023-01-01,2023-01-03,d83e23745063,PRD-0012,Hermes,7.31,0,
ORD-000443,2023-04-12,2023-04-14,c29a8cd01fe7,PRD-0009,DHL,5.52,0,
ORD-000444,2023-12-23,2023-12-25,cd8b0209443f,PRD-0027,DPD,6.86,0,
ORD-000445,2023-11-19,2023-11-22,a2f29650a4e0,PRD-0011,DHL,4.67,1,Passt nicht
ORD-000446,2023-12-13,2023-12-15,ef7ef29dcedd,PRD-0015,DPD,5.76,1,Gefällt nicht
ORD-000447,2023-05-14,2023-05-17,6c32c594f20c,PRD-0050,Hermes,4.57,0,
ORD-000448,2023-11-18,2023-11-19,640a49a29fe1,PRD-0024,DPD,5.27,0,
ORD-000449,2023-11-22,2023-11-25,6cd541597068,PRD-0028,DHL,6.51,0,
ORD-000450,2023-01-21,2023-01-27,c729e129bdce,PRD-0003,Hermes,7.48,0,
ORD-000451,2023-08-14,2023-08-17,831786676e1c,PRD-0016,DHL,4.9,0,
ORD-000452,2023-05-21,2023-05-23,eff7c49b7f80,PRD-0040,DPD,6.64,1,Passt nicht
ORD-000453,2023-06-17,2023-06-20,55e28e9559e9,PRD-0014,DHL,4.62,0,
ORD-000454,2023-03-17,2023-03-28,a0fba1a80fbc,PRD-0011,Hermes,6.93,1,Zu spät geliefert
ORD-000455,2023-03-13,2023-03-14,28450eab660d,PRD-0044,DHL,6.64,0,
ORD-000456,2023-01-26,2023-02-03,689be503fd22,PRD-0004,Hermes,6.35,1,Zu spät geliefert
ORD-000457,2023-07-05,2023-07-07,94bcba74315e,PRD-0016,DPD,5.81,0,
ORD-000458,2023-11-21,2023-11-23,1f609003020d,PRD-0041,Hermes,7.02,0,
ORD-000459,2023-04-21,2023-04-24,93746af9a172,PRD-0026,DPD,7.25,0,
ORD-000460,2023-09-09,2023-09-11,8d7552eb62a6,PRD-0030,Hermes,6.89,0,
ORD-000461,2023-01-16,2023-01-19,93746af9a172,PRD-0047,Hermes,3.75,0,
ORD-000462,2023-01-08,2023-01-10,625a58a0970a,PRD-0026,DHL,5.48,0,
ORD-000463,2023-10-06,2023-10-09,d145218f85d8,PRD-0019,Hermes,5.44,0,
ORD-000464,2023-03-31,2023-04-01,582fb1eed8db,PRD-0044,DHL,3.57,1,Zu spät geliefert
ORD-000465,2023-08-27,2023-09-05,3405d23c5dca,PRD-0011,Hermes,6.25,1,Zu spät geliefert
ORD-000466,2023-01-30,2023-01-31,437c0fbd875f,PRD-0042,Hermes,3.87,0,
ORD-000467,2023-01-20,2023-01-22,64470c154a9e,PRD-0017,DHL,6.1,0,
ORD-000468,2023-10-14,2023-10-16,1cc70d32846d,PRD-0026,DPD,6.52,0,
ORD-000469,2023-10-23,2023-10-26,9a1e75b4505b,PRD-0042,DHL,5.41,1,Passt nicht
ORD-000470,2023-02-02,2023-02-05,437c0fbd875f,PRD-0038,DHL,3.54,0,
ORD-000471,2023-08-12,2023-08-14,a86478876429,PRD-0022,DHL,5.41,0,
ORD-000472,2023-03-27,2023-03-30,8e420eca93a9,PRD-0025,DHL,3.91,0,
ORD-000473,2023-04-06,2023-04-08,8bf6259d1423,PRD-0020,DHL,6.51,0,
ORD-000474,2023-05-24,2023-05-25,6b2a01940a1d,PRD-0042,DPD,5.94,1,Passt nicht
ORD-000475,2023-10-24,2023-11-01,0e01fd7ca933,PRD-0029,Hermes,5.96,0,
ORD-000476,2023-03-19,2023-03-20,1d535cf02561,PRD-0014,DHL,5.86,1,Passt nicht
ORD-000477,2023-07-29,2023-07-31,571f0605d00e,PRD-0023,Hermes,6.08,0,
ORD-000478,2023-08-29,2023-09-01,91b12e4eb82c,PRD-0036,DPD,4.64,0,
ORD-000479,2023-03-10,2023-03-13,156bf92e130e,PRD-0045,DHL,4.32,0,
ORD-000480,2023-02-22,2023-02-25,1342de996668,PRD-0033,DHL,6.08,0,
ORD-000481,2023-03-04,2023-03-13,0a872da2b2c2,PRD-0016,Hermes,3.78,0,
ORD-000482,2023-04-26,2023-05-06,dec2d92afa99,PRD-0001,Hermes,5.69,1,Zu spät geliefert
ORD-000483,2023-11-21,2023-11-26,48e3cf2a4ce5,PRD-0049,Hermes,3.66,1,Passt nicht
ORD-000484,2023-06-30,2023-07-02,2282d30985a3,PRD-0026,DPD,5.5,0,
ORD-000485,2023-02-06,2023-02-08,0dc43ad19079,PRD-0028,DPD,5.65,1,Falscher Artikel
ORD-000486,2023-02-03,2023-02-05,879bd1edee94,PRD-0018,DHL,7.4,1,Gefällt nicht
ORD-000487,2023-08-18,2023-08-20,0d662469e248,PRD-0035,Hermes,6.1,0,
ORD-000488,2023-03-28,2023-03-31,b3cd19da7738,PRD-0005,Hermes,4.45,0,
ORD-000489,2023-05-29,2023-05-30,1824d85429cb,PRD-0006,Hermes,4.74,0,
ORD-000490,2023-11-27,2023-11-28,868c311e5e64,PRD-0043,DPD,6.31,1,Passt nicht
ORD-000491,2023-01-03,2023-01-06,b0e25b821d65,PRD-0032,Hermes,4.54,0,
ORD-000492,2023-09-27,2023-09-29,8c24a506c11e,PRD-0009,DPD,3.97,0,
ORD-000493,2023-01-19,2023-01-25,28450eab660d,PRD-0002,Hermes,7.4,0,
ORD-000494,2023-06-13,2023-06-15,e181ef26b77f,PRD-0005,Hermes,4.97,1,Passt nicht
ORD-000495,2023-01-09,2023-01-12,44b2ea3c07ba,PRD-0050,DHL,3.96,0,
ORD-000496,2023-12-28,2023-12-29,54b4b35409c9,PRD-0033,DHL,3.55,0,
ORD-000497,2023-07-25,2023-07-27,a690f5f162c9,PRD-0031,Hermes,5.71,1,Passt nicht
ORD-000498,2023-02-25,2023-02-28,0d409b8b3b80,PRD-0046,DPD,4.79,0,
ORD-000499,2023-06-29,2023-07-01,180277d9bac3,PRD-0047,Hermes,3.98,0,
ORD-000500,2023-07-08,2023-07-09,d590578f636c,PRD-0004,DHL,7.43,0,
ORD-000501,2023-09-13,2023-09-15,8c8ee8a9a9ef,PRD-0026,DHL,6.59,0,
ORD-000502,2023-01-15,2023-01-18,e342bb1a776b,PRD-0021,DHL,4.98,0,
ORD-000503,2023-05-05,2023-05-08,e5e92df1e0aa,PRD-0037,Hermes,5.87,0,
ORD-000504,2023-06-05,2023-06-08,b86221f2a7ca,PRD-0050,DHL,6.54,0,
ORD-000505,2023-04-20,2023-04-22,b4429a4861f6,PRD-0010,DHL,4.89,1,Falscher Artikel
ORD-000506,2023-06-05,2023-06-07,835be6799755,PRD-0045,DHL,6.9,1,Zu spät geliefert
ORD-000507,2023-02-13,2023-02-14,27b8a7474688,PRD-0020,DHL,4.45,0,
ORD-000508,2023-12-25,2023-12-28,2463236366e8,PRD-0004,DHL,7.19,1,Passt nicht
ORD-000509,2023-09-24,2023-09-27,710113ae34b1,PRD-0034,Hermes,6.49,0,
ORD-000510,2023-10-18,2023-10-19,1b26cbe1582a,PRD-0007,DPD,5.08,0,
ORD-000511,2023-06-12,2023-06-14,05cc3be2fee8,PRD-0037,DHL,4.02,0,
ORD-000512,2023-11-19,2023-11-21,e5e92df1e0aa,PRD-0017,Hermes,4.77,0,
ORD-000513,2023-11-23,2023-11-24,65fa4460f4d3,PRD-0015,DHL,4.12,1,Passt nicht
ORD-000514,2023-01-22,2023-01-24,0e01fd7ca933,PRD-0029,Hermes,7.36,0,
ORD-000515,2023-07-04,2023-07-10,04c68ecc66da,PRD-0029,Hermes,6.81,1,Gefällt nicht
ORD-000516,2023-06-19,2023-06-20,637ccb709f55,PRD-0039,DHL,4.81,0,
ORD-000517,2023-12-04,2023-12-06,3817ec543c32,PRD-0046,DHL,3.7,0,
ORD-000518,2023-02-20,2023-02-21,c957b337cc41,PRD-0017,DHL,6.92,0,
ORD-000519,2023-06-01,2023-06-02,bcea4943f5ed,PRD-0048,DPD,6.72,1,Passt nicht
ORD-000520,2023-04-20,2023-04-21,d83e23745063,PRD-0008,DHL,7.43,0,
ORD-000521,2023-03-26,2023-03-28,309e98408862,PRD-0013,Hermes,3.84,0,
ORD-000522,2023-10-03,2023-10-04,77f5e7c90479,PRD-0017,DHL,4.29,0,
ORD-000523,2023-07-24,2023-07-25,0b2cf2585cf2,PRD-0029,DHL,6.82,0,
ORD-000524,2023-10-04,2023-10-06,62fbd97da58e,PRD-0008,DHL,5.23,1,Falscher Artikel
ORD-000525,2023-05-18,2023-05-26,0963f40945fa,PRD-0026,Hermes,4.36,1,Zu spät geliefert
ORD-000526,2023-01-05,2023-01-07,b9ad68fbc78c,PRD-0018,Hermes,5.97,1,Falscher Artikel
ORD-000527,2023-01-06,2023-01-08,d603cad7b19e,PRD-0019,Hermes,3.85,0,
ORD-000528,2023-08-11,2023-08-12,57fe51e4f453,PRD-0009,Hermes,4.5,0,
ORD-000529,2023-05-07,2023-05-09,7495bed060a9,PRD-0035,DHL,4.94,0,
ORD-000530,2023-03-30,2023-04-02,747571f443d9,PRD-0032,Hermes,4.22,0,
ORD-000531,2023-06-29,2023-06-30,a7993303b392,PRD-0039,DHL,6.61,0,
ORD-000532,2023-03-09,2023-03-11,1ab934b136ba,PRD-0031,DPD,7.5,0,
ORD-000533,2023-03-19,2023-03-20,ff5ac746bfa2,PRD-0011,DHL,4.57,0,
ORD-000534,2023-04-16,2023-04-17,fb86fc199742,PRD-0048,DHL,7.43,0,
ORD-000535,2023-06-14,2023-06-15,b9a8cd3edce6,PRD-0023,DHL,4.77,0,
ORD-000536,2023-02-05,2023-02-14,48a9611b448a,PRD-0045,Hermes,5.75,0,
ORD-000537,2023-06-22,2023-07-02,3f37d071d051,PRD-0013,Hermes,3.72,1,Zu spät geliefert
ORD-000538,2023-11-17,2023-11-20,5bd74e894eab,PRD-0015,DHL,4.83,0,
ORD-000539,2023-06-15,2023-06-17,d649221985e2,PRD-0013,DHL,7.18,0,
ORD-000540,2023-09-13,2023-09-14,bb0e27df0d3e,PRD-0021,DHL,6.32,0,
ORD-000541,2023-02-26,2023-03-01,83aebe395a90,PRD-0050,DHL,7.34,0,
ORD-000542,2023-11-29,2023-12-01,4f648875299c,PRD-0046,DPD,4.85,0,
ORD-000543,2023-03-28,2023-03-31,d145218f85d8,PRD-0009,DHL,6.67,0,
ORD-000544,2023-09-19,2023-09-21,26456a23a19c,PRD-0032,DPD,7.37,0,
ORD-000545,2023-02-13,2023-02-14,53e714819d6b,PRD-0040,Hermes,5.01,0,
ORD-000546,2023-03-21,2023-03-26,3dd5fa92ff54,PRD-0045,Hermes,7.29,0,
ORD-000547,2023-12-03,2023-12-04,12647114a0f8,PRD-0050,DPD,7.18,1,Gefällt nicht
ORD-000548,2023-12-11,2023-12-14,afeee7d6a9ec,PRD-0040,DHL,7.25,0,
ORD-000549,2023-03-18,2023-03-19,df434dfc7d39,PRD-0022,DPD,4.17,1,Gefällt nicht
ORD-000550,2023-11-02,2023-11-05,81d199d7f773,PRD-0006,DPD,7.05,0,
ORD-000551,2023-06-09,2023-06-14,fabeea9a1268,PRD-0001,Hermes,6.65,0,
ORD-000552,2023-02-14,2023-02-16,3435d4a9da90,PRD-0001,DHL,5.18,0,
ORD-000553,2023-01-05,2023-01-14,54ff55540509,PRD-0027,Hermes,5.42,1,Zu spät geliefert
ORD-000554,2023-09-07,2023-09-10,cc2e0d6395e1,PRD-0037,DPD,3.79,1,Gefällt nicht
